metal_a_type,metal_a_concentration,metal_b_type,metal_molar_ratio_b_a,Model_Predicted_Adhesion,True_Adhesion,Adhesion_Error,Model_Predicted_Coverage,True_Coverage,Coverage_Error,Model_Predicted_Uniformity,True_Uniformity,Uniformity_Error
16.0,40.0,2.0,9.0,0.74797744,0.7479794,-1.9644111632910466e-06,2.0682814,2.0683205,-3.908787536621716e-05,2.390851,2.3908255,2.5520812988233388e-05
20.0,50.0,17.0,2.0,-0.4100445,-0.4111001,0.0010556087089538813,4.1818457,4.1806755,0.0011701649780269108,3.6002347,3.5993001,0.0009346469329836182
15.0,50.0,11.0,10.0,0.6348549,0.634883,-2.8087242126439982e-05,2.2897131,2.2897916,-7.845569763187399e-05,3.341139,3.3411725,-3.342185974108958e-05
19.0,50.0,2.0,2.0,0.10626781,0.10646646,-0.00019865013214111216,4.0437727,4.044566,-0.0007933025512691927,2.7203815,2.7206035,-0.00022200166320818226
17.0,40.0,9.0,8.0,0.6831971,0.6831892,7.881089019723397e-06,2.438482,2.4384592,2.2846127319287035e-05,2.7093897,2.7093825,7.186584472851365e-06
17.0,30.0,5.0,8.0,0.781515,0.7815326,-1.7597749328635004e-05,2.012545,2.0124133,0.00013180879516605515,2.0068269,2.0066378,0.0001890775939941136
20.0,40.0,2.0,1.0,0.30353078,0.3038,-0.00026921753883363264,4.009922,4.01095,-0.0010279724121096123,2.1841748,2.184625,-0.00045022392272953127
15.0,50.0,12.0,10.0,0.612082,0.61212504,-4.303545288086852e-05,2.2736752,2.2735112,0.0001640033233640814,3.4066787,3.4065464,0.00013227660522474594
19.0,40.0,18.0,8.0,0.41619563,0.41611126,8.437102722169687e-05,2.920364,2.920908,-0.000544096954345541,3.792726,3.7932546,-0.0005285601135254225
17.0,40.0,13.0,9.0,0.67191696,0.6718786,3.83616699218825e-05,2.3395104,2.339475,3.544082641582236e-05,3.0950484,3.0951507,-0.0001022724182129231
16.0,30.0,7.0,9.0,0.7785229,0.7784005,0.00012240868759150203,1.7101254,1.710393,-0.00026755368041997407,2.0472975,2.0476346,-0.00033712227783189164
17.0,50.0,12.0,8.0,0.48745802,0.48744044,1.758044868471753e-05,2.8849752,2.8847935,0.00018169493103048495,3.488165,3.4880934,7.150173339853794e-05
20.0,40.0,9.0,3.0,0.33140278,0.33127502,0.00012775862548830563,3.8192616,3.81925,1.1550903320500794e-05,2.6316884,2.6316001,8.825639953613518e-05
18.0,40.0,8.0,7.0,0.6638864,0.6638843,2.1278793335133273e-06,2.7974699,2.7974637,6.154354858178834e-06,2.7031612,2.7031355,2.57396240233021e-05
18.0,30.0,11.0,8.0,0.7104495,0.71040004,4.9476773223866566e-05,2.33167,2.3317251,-5.5054147338751136e-05,2.511593,2.5115948,-1.6965911866506644e-06
18.0,50.0,7.0,6.0,0.42917836,0.42909217,8.61871243286183e-05,3.3704743,3.3707175,-0.00024316146850589249,3.143428,3.1435554,-0.00012731276550281834
18.0,20.0,10.0,9.0,0.75539136,0.75531846,7.289932922360798e-05,1.9413809,1.9416558,-0.0002749415786742482,2.138246,2.1384962,-0.0002501405822754599
15.0,50.0,14.0,10.0,0.5533449,0.5534093,-6.439462356566672e-05,2.2338567,2.2336009,0.00025577800903331394,3.5541904,3.5540938,9.65972625732725e-05
20.0,40.0,4.0,1.0,0.27114868,0.27124998,-0.00010129835937500165,4.025822,4.0266,-0.0007778373718263509,2.2200093,2.220275,-0.00026567306518554545
17.0,40.0,1.0,8.0,0.7201213,0.7201471,-2.5775937652627867e-05,2.3742318,2.3743644,-0.00013258466186538698,2.4252608,2.4253087,-4.7917758178694925e-05
17.0,50.0,1.0,8.0,0.57100016,0.57098246,1.7698786773712172e-05,2.9206347,2.9209633,-0.00032855344848625734,3.0832787,3.0834668,-0.00018814399414068816
15.0,30.0,5.0,10.0,0.8104174,0.81041193,5.483711547848991e-06,1.3906915,1.3906943,-2.7812164307139398e-06,1.8948718,1.8947542,0.000117630940246638
20.0,40.0,10.0,3.0,0.29174006,0.2914999,0.00024015985260011918,3.814333,3.8142502,8.276203613277744e-05,2.6888063,2.688625,0.0001812953948974183
19.0,30.0,16.0,9.0,0.64395106,0.6437768,0.00017425838775630975,2.51829,2.5186818,-0.000391757122802705,3.2311058,3.2315981,-0.0004922955566404319
17.0,40.0,5.0,7.0,0.64447653,0.64449966,-2.312706390383834e-05,2.5106485,2.5106432,5.2889984130111145e-06,2.4244914,2.4244142,7.720548706036112e-05
19.0,40.0,15.0,7.0,0.4648622,0.46469143,0.00017076763755796698,3.0546155,3.0545819,3.35975891112561e-05,3.3690557,3.3691847,-0.0001289520141600775
15.0,30.0,7.0,10.0,0.79879004,0.7987962,-6.162368011430885e-06,1.4155912,1.4155836,7.639929199276807e-06,1.9924146,1.9924015,1.3093696594301818e-05
17.0,30.0,14.0,10.0,0.7303653,0.73026675,9.852633666995736e-05,1.8907385,1.8910565,-0.0003180127563475743,2.8072274,2.8076088,-0.00038142687683118126
18.0,30.0,1.0,7.0,0.77584016,0.7759027,-6.253676910394912e-05,2.290019,2.2900176,1.4353393553712124e-06,1.9384398,1.9383789,6.0946038818343595e-05
18.0,40.0,9.0,7.0,0.640477,0.6404462,3.0801667022739565e-05,2.797228,2.7972715,-4.340208435049675e-05,2.757929,2.75795,-2.0913314819459572e-05
19.0,50.0,10.0,4.0,0.17572969,0.17559275,0.00013694198226929521,3.8212285,3.8209767,0.0002518041809080884,3.1956403,3.1953824,0.0002579255462644703
17.0,30.0,6.0,8.0,0.7710801,0.7710878,-7.723305511464496e-06,2.0269644,2.026825,0.0001394260406493153,2.0522177,2.052072,0.00014572193908701792
20.0,40.0,5.0,1.0,0.2485156,0.24837497,0.0001406359265136714,4.030334,4.03075,-0.00041600418090848024,2.2468781,2.2465,0.0003781471252439772
20.0,30.0,7.0,4.0,0.59022784,0.58984995,0.00037789233093266095,3.3409283,3.341125,-0.0001966838836668927,2.176814,2.17715,-0.00033592071533217194
15.0,50.0,3.0,10.0,0.6586705,0.6585461,0.00012438501968381477,2.331227,2.3318336,-0.0006065358673095211,3.0195522,3.0197833,-0.00023106916503889963
20.0,40.0,18.0,6.0,0.2117404,0.21135,0.00039040436744688933,3.421977,3.4225001,-0.0005230568481446873,3.7199779,3.7205253,-0.0005474443176267663
15.0,30.0,4.0,10.0,0.80961174,0.8096198,-8.062271881104088e-06,1.3745471,1.3745744,-2.727609100339201e-05,1.8544127,1.8543303,8.237490386964197e-05
20.0,20.0,9.0,6.0,0.6716805,0.671625,5.551004409787286e-05,2.851907,2.8521001,-0.0001930851531981581,2.115014,2.11515,-0.00013592376708970733
18.0,20.0,1.0,8.0,0.81188834,0.8119329,-4.4562864685016024e-05,1.8323728,1.8322057,0.0001670846145629401,1.5787733,1.5785947,0.0001785601165771311
20.0,20.0,5.0,5.0,0.7155945,0.7156249,-3.0429499053963305e-05,2.897394,2.8974998,-0.00010585812072738676,1.7938839,1.7937499,0.00013401971588145045
16.0,50.0,12.0,9.0,0.55063444,0.55066353,-2.9086240081799275e-05,2.5625982,2.5623603,0.00023792845458991962,3.4473627,3.4472005,0.00016216136169422413
19.0,50.0,1.0,2.0,0.10884851,0.10909807,-0.0002495578273010307,4.0400534,4.0410624,-0.0010090323852542937,2.7177112,2.7180088,-0.00029758974914528835
17.0,30.0,11.0,9.0,0.7457669,0.74578243,-1.555187194823837e-05,1.9760785,1.9760528,2.5710284423885454e-05,2.4542825,2.4542747,7.822201538054685e-06
20.0,30.0,10.0,5.0,0.577614,0.57749987,0.00011413938034054993,3.2500083,3.2500002,8.144650268437914e-06,2.4550443,2.455,4.426956176750707e-05
18.0,40.0,10.0,7.0,0.61264974,0.61260796,4.17787886047849e-05,2.7946393,2.7946293,1.0048983764665564e-05,2.8183408,2.8183644,-2.362164917002474e-05
20.0,10.0,7.0,8.0,0.735581,0.7355,8.098077774043588e-05,2.3475013,2.3482752,-0.0007739220764158006,1.8356481,1.8366,-0.0009519401550293072
19.0,50.0,18.0,6.0,0.045040667,0.04471916,0.00032150705703735266,3.4899592,3.4901876,-0.00022836004028325974,4.0730276,4.073361,-0.00033338922119163783
19.0,50.0,0.0,0.0,-0.08998448,-0.0902493,0.00026482343368530725,4.228863,4.2295294,-0.0006666375488277865,2.497767,2.496593,0.0011739715881349255
18.0,50.0,3.0,6.0,0.45691624,0.45694482,-2.8577162094090003e-05,3.3736393,3.3738859,-0.0002465548309324994,3.036696,3.0367973,-0.00010134281616203111
20.0,20.0,14.0,8.0,0.6159778,0.61564994,0.00032788373428349615,2.6698065,2.671,-0.001193519592284975,2.7238686,2.724725,-0.0008563915252683962
17.0,20.0,4.0,9.0,0.8061326,0.8061851,-5.248538742064213e-05,1.5692586,1.569146,0.00011257067108161323,1.623445,1.6232524,0.0001926340270996807
19.0,50.0,9.0,4.0,0.20815098,0.20832434,-0.00017335714324950846,3.8322325,3.8339725,-0.0017400247192380647,3.144757,3.1451876,-0.0004305676055906815
17.0,40.0,19.0,10.0,0.49730307,0.4971286,0.00017446863784792432,2.1723046,2.172214,9.063027954114844e-05,3.8031547,3.8039377,-0.0007829930450440337
14.0,40.0,6.0,10.0,0.72861373,0.7286538,-4.0065754699725176e-05,1.6207411,1.6209208,-0.00017967107849115038,2.3227196,2.3227658,-4.62260253906166e-05
16.0,50.0,2.0,9.0,0.61447716,0.61442673,5.042759277340547e-05,2.6108253,2.611202,-0.00037669978332521836,3.04835,3.048411,-6.090425109883668e-05
18.0,10.0,5.0,10.0,0.7591373,0.7587396,0.0003976728347778735,1.4886479,1.4877545,0.0008934377746581124,1.5500399,1.5487397,0.001300187428283639
20.0,40.0,9.0,2.0,0.22238445,0.22207499,0.00030946281982421886,3.9210653,3.92105,1.5330505370947378e-05,2.5198085,2.5194998,0.0003087308074949391
17.0,50.0,13.0,8.0,0.4534665,0.45344564,2.0864812240617425e-05,2.866664,2.8668053,-0.00014136719970681,3.5583093,3.5584776,-0.00016828336486796047
19.0,30.0,1.0,5.0,0.69881356,0.69889283,-7.927237518312591e-05,2.8005433,2.8005147,2.8608258056728175e-05,1.9135164,1.9134847,3.1702244567943794e-05
18.0,30.0,6.0,7.0,0.75052744,0.750587,-5.9558498382572544e-05,2.3883643,2.388432,-6.76849670409041e-05,2.1079233,2.1080763,-0.00015303072814942809
19.0,40.0,11.0,6.0,0.5291703,0.5290283,0.00014197473449706344,3.1827428,3.1826763,6.653409118673181e-05,2.9326122,2.9325955,1.6680709838734487e-05
15.0,50.0,13.0,10.0,0.58484954,0.5849672,-0.00011766358108522557,2.25463,2.2547808,-0.00015071119384746368,3.47727,3.4775198,-0.00024991207580571384
16.0,30.0,11.0,10.0,0.7793547,0.7794031,-4.840849456788643e-05,1.6535109,1.653964,-0.00045307184600829054,2.3966432,2.3971927,-0.0005495382263185355
19.0,50.0,6.0,3.0,0.16602358,0.16602968,-6.097779922498159e-06,3.9462295,3.946171,5.845785522451408e-05,2.9076784,2.907593,8.536570739758886e-05
19.0,20.0,10.0,8.0,0.7358775,0.73579013,8.738388549800469e-05,2.326398,2.3266606,-0.0002627041870115754,2.2054622,2.2056913,-0.0002290826690671821
18.0,50.0,2.0,6.0,0.4527712,0.452908,-0.00013681317138669602,3.36819,3.3685527,-0.000362649874877885,3.0239935,3.024108,-0.00011450787353517455
15.0,40.0,10.0,10.0,0.74578,0.7458067,-2.6708850097700854e-05,1.8180308,1.8178325,0.0001983341979980846,2.6743197,2.6742609,5.8844110107258984e-05
16.0,50.0,13.0,9.0,0.52004695,0.5200873,-4.0350613403350444e-05,2.5438464,2.5440009,-0.00015453121032704686,3.5177555,3.5178792,-0.00012369157714831047
16.0,30.0,2.0,9.0,0.79150605,0.79153204,-2.5987982788078234e-05,1.6280234,1.627939,8.438600158688914e-05,1.847111,1.84699,0.00012098670959481694
19.0,30.0,3.0,5.0,0.6899902,0.6900296,-3.93775459289758e-05,2.844918,2.8448727,4.5312619018744726e-05,1.9611936,1.9611742,1.936155395498851e-05
18.0,50.0,8.0,6.0,0.41117632,0.41112894,4.738389068603688e-05,3.3637085,3.3638003,-9.180390624985435e-05,3.1842322,3.1842449,-1.2665045165949351e-05
16.0,40.0,10.0,9.0,0.7031612,0.70316887,-7.689980621283787e-06,2.1099567,2.109847,0.00010974133300800659,2.7220964,2.722057,3.944317626958238e-05
15.0,40.0,1.0,10.0,0.74582684,0.74565274,0.0001741004006957647,1.7625176,1.7634299,-0.0009123285507202095,2.323954,2.3241723,-0.00021819462280259216
19.0,50.0,5.0,2.0,0.07222819,0.072171725,5.6468283081048676e-05,4.040025,4.0403786,-0.00035336577758826593,2.7620716,2.7619877,8.390949707015594e-05
19.0,20.0,15.0,10.0,0.68866736,0.68833613,0.0003312269679259794,2.1567218,2.1578844,-0.0011625696319579326,2.8476913,2.8489614,-0.0012701024688719365
18.0,50.0,9.0,6.0,0.3888165,0.38876587,5.063567054747198e-05,3.3540165,3.3544328,-0.0004162575653077205,3.230407,3.2305343,-0.0001273004119872745
16.0,30.0,1.0,9.0,0.7809289,0.78095835,-2.9440221405052647e-05,1.6041873,1.6040983,8.89501373291246e-05,1.8237914,1.8236609,0.0001304846969605311
20.0,20.0,6.0,5.0,0.6914232,0.6913,0.00012317771911618536,2.920767,2.9206502,0.00011686886291517595,1.8454509,1.845425,2.5878143310453794e-05
17.0,50.0,16.0,8.0,0.3251592,0.32506147,9.772208526609427e-05,2.7984655,2.798141,0.00032449034118631204,3.8032513,3.80323,2.126647949207694e-05
15.0,50.0,2.0,10.0,0.641843,0.64170396,0.00013906091598514525,2.3253734,2.3260636,-0.0006901888214110308,3.0046082,3.0048096,-0.0002014457031251915
17.0,20.0,9.0,10.0,0.799716,0.7996549,6.109578857427245e-05,1.5746561,1.5748986,-0.00024247111663822096,1.9935659,1.9937799,-0.00021398298492436574
20.0,40.0,12.0,4.0,0.31593996,0.31559992,0.0003400428639221409,3.7001538,3.69975,0.000403827667236456,2.9361298,2.935775,0.00035480842590329686
18.0,40.0,14.0,8.0,0.57485443,0.5747843,7.013353652951526e-05,2.6810217,2.6810899,-6.820963134757108e-05,3.2294574,3.2295432,-8.582161254899745e-05
16.0,50.0,18.0,10.0,0.43917158,0.43926364,-9.205753959656837e-05,2.3689625,2.3695128,-0.0005502736785887308,4.083599,4.084316,-0.0007169094238284046
19.0,30.0,8.0,6.0,0.68060493,0.6805612,4.373469238283523e-05,2.8065462,2.8065815,-3.528875732428105e-05,2.2707863,2.2708085,-2.22145996091605e-05
19.0,50.0,13.0,5.0,0.1830847,0.18293756,0.0001471365312957773,3.6903505,3.6902277,0.0001228325317383927,3.5100517,3.5099773,7.442729492179723e-05
18.0,20.0,12.0,10.0,0.7652214,0.7650711,0.00015031695022582614,1.8620667,1.8626505,-0.0005837542419433461,2.3893766,2.3899462,-0.0005695596801755798
17.0,30.0,1.0,8.0,0.7792595,0.77931154,-5.203711227419472e-05,1.9304364,1.930266,0.0001703727569579705,1.8811182,1.8809007,0.00021747836761476513
18.0,30.0,14.0,9.0,0.6869297,0.68683946,9.024275878910526e-05,2.2397573,2.2400532,-0.0002959005767824152,2.8665483,2.8668342,-0.0002859002105712882
16.0,50.0,1.0,9.0,0.5966765,0.59660304,7.348845382693092e-05,2.6021938,2.6026115,-0.00041766760253914015,3.0392313,3.039332,-0.00010069964599601633
17.0,30.0,12.0,9.0,0.7115336,0.7114878,4.5806052398678077e-05,1.9772353,1.9773146,-7.92827697753129e-05,2.5345657,2.5347087,-0.00014301282043449604
19.0,50.0,14.0,5.0,0.13525712,0.13515598,0.0001011449008178622,3.6691647,3.6689818,0.00018285759277336666,3.584013,3.583972,4.098522949202987e-05
20.0,10.0,9.0,9.0,0.7379985,0.73784995,0.0001485355651855702,2.2722497,2.272825,-0.0005753013610840796,2.0558205,2.0562,-0.0003795349121094027
19.0,40.0,2.0,4.0,0.5132564,0.51325864,-2.2689787292362595e-06,3.3464477,3.3466868,-0.000239093777465893,2.3437595,2.3436968,6.273674316403799e-05
18.0,30.0,17.0,10.0,0.6391709,0.638979,0.00019188508605960664,2.135203,2.1356308,-0.00042791532592767467,3.2801352,3.2808738,-0.0007386452758790796
18.0,30.0,7.0,7.0,0.73236686,0.7323237,4.3159912872292594e-05,2.4006696,2.400765,-9.54252624509877e-05,2.1587543,2.1588156,-6.125124511724422e-05
18.0,50.0,4.0,5.0,0.34986484,0.34980267,6.217050750734199e-05,3.4597735,3.4599898,-0.0002162595031736103,2.9401574,2.9400659,9.151348266600579e-05
20.0,40.0,1.0,1.0,0.31321448,0.31347495,-0.000260469123077367,3.9963365,3.9994497,-0.003113239886474606,2.1749752,2.1752,-0.00022484321594218315
16.0,20.0,6.0,10.0,0.79235566,0.7920873,0.00026835662384028236,1.2957581,1.2946284,0.001129728166198829,1.6611341,1.6604624,0.0006717238021851646
18.0,40.0,4.0,6.0,0.6215808,0.621608,-2.7220447540332593e-05,2.8677473,2.8677032,4.4106823730682976e-05,2.4403336,2.4403567,-2.3095187378086024e-05
16.0,40.0,15.0,10.0,0.64779806,0.6478202,-2.213862915034781e-05,1.9950879,1.9948336,0.00025426201477052324,3.220285,3.220419,-0.00013406118774428322
19.0,50.0,7.0,3.0,0.14406109,0.14394806,0.00011302856201172995,3.9392805,3.938975,0.00030550994873035364,2.9397638,2.9395878,0.00017598440856936293
18.0,50.0,16.0,7.0,0.24657294,0.24640259,0.00017035154167174826,3.1558723,3.1556423,0.00023004497070333585,3.843236,3.8431816,5.4369543457166714e-05
19.0,20.0,2.0,6.0,0.7604427,0.76056385,-0.00012117583999637915,2.382023,2.3821502,-0.00012710391540515786,1.6082516,1.6081126,0.00013897165527354538
20.0,10.0,10.0,9.0,0.70272803,0.7025,0.00022803306579588511,2.2991617,2.3,-0.0008383274078367364,2.1423566,2.143,-0.0006433658599851455
17.0,40.0,14.0,9.0,0.6324674,0.63240886,5.8529106750526694e-05,2.32811,2.3282118,-0.00010182037048345194,3.179512,3.17966,-0.0001479760742189029
20.0,40.0,6.0,1.0,0.22133946,0.22109994,0.0002395241876220755,4.0323725,4.03245,-7.752532958971159e-05,2.2784643,2.2783248,0.00013951732177730491
19.0,10.0,2.0,9.0,0.79475325,0.7947453,7.95345993043206e-06,1.7474014,1.7471606,0.00024075669708256697,1.4708487,1.4704665,0.00038217954254160524
19.0,50.0,20.0,5.0,-0.2429679,-0.24393356,0.0009656563859558043,3.491574,3.4900553,0.0015187489959718192,4.146328,4.14554,0.0007879724121098164
20.0,20.0,12.0,7.0,0.62782687,0.62765,0.00017686948776240996,2.7703614,2.7707999,-0.0004384765075684527,2.4432445,2.4436748,-0.00043034275512709996
15.0,30.0,8.0,10.0,0.78637725,0.7863883,-1.1048851776163104e-05,1.4243385,1.4243534,-1.494003143309719e-05,2.0496151,2.0496254,-1.0255270385783888e-05
18.0,50.0,10.0,6.0,0.36210957,0.3620027,0.0001068716953277482,3.3426049,3.342616,-1.1124435424836321e-05,3.2824464,3.2824237,2.2684429931807415e-05
20.0,10.0,2.0,7.0,0.76774526,0.7679,-0.0001547435760498317,2.3037689,2.3037999,-3.1026785278331914e-05,1.4939663,1.4937999,0.0001664410186767995
20.0,40.0,7.0,1.0,0.18973964,0.18942493,0.00031471452743531136,4.0321608,4.0316997,0.00046105897216808245,2.31589,2.3157496,0.00014047377624493151
17.0,40.0,10.0,8.0,0.6587857,0.65876937,1.633079803464721e-05,2.4355154,2.4354463,6.910374755841886e-05,2.7701173,2.770092,2.5282867431641876e-05
20.0,40.0,15.0,5.0,0.2758838,0.2756249,0.000258893830871576,3.5676181,3.5674999,0.00011823163757318511,3.2987385,3.29875,-1.1520385742258554e-05
19.0,10.0,8.0,10.0,0.7670488,0.7668454,0.0002033761497497455,1.836308,1.8370237,-0.000715697528076209,1.8944331,1.8948455,-0.00041235924530025336
15.0,50.0,16.0,10.0,0.47698712,0.4770934,-0.000106276510620118,2.1848218,2.1838899,0.0009319441009520979,3.7242308,3.7240407,0.00019006629638651518
20.0,20.0,7.0,5.0,0.6626213,0.662575,4.631929397580503e-05,2.9410741,2.9413502,-0.0002760670806885024,1.9025024,1.9026998,-0.0001973824356078513
18.0,40.0,3.0,6.0,0.6255714,0.6255961,-2.4670270538318384e-05,2.8573601,2.8571951,0.00016502458801248565,2.4149117,2.414942,-3.0253021240156386e-05
20.0,30.0,18.0,8.0,0.4650907,0.4649,0.00019069204330446343,2.911224,2.9118,-0.000576111602783147,3.51955,3.5197997,-0.00024961493225106324
18.0,20.0,6.0,8.0,0.78128403,0.7812421,4.193425216669766e-05,1.9765793,1.976495,8.43085098267693e-05,1.7909101,1.7909172,-7.075221252428321e-06
20.0,40.0,10.0,2.0,0.18018273,0.1797499,0.00043282519111634277,3.914589,3.9145,8.892822265638145e-05,2.5755239,2.5751252,0.00039865330200195004
17.0,20.0,3.0,9.0,0.8088381,0.8089048,-6.667095642087784e-05,1.5408344,1.5406593,0.0001751268798828587,1.580724,1.5804931,0.0002309009307861487
19.0,40.0,7.0,5.0,0.5434902,0.5433651,0.0001250714324950719,3.2840621,3.2839713,9.084714050278109e-05,2.5968244,2.5968063,1.8107577514747675e-05
18.0,30.0,3.0,6.0,0.70421827,0.7042474,-2.9131605529753024e-05,2.4427173,2.4430044,-0.0002870862335204727,1.9068215,1.906837,-1.551066589344785e-05
16.0,50.0,17.0,9.0,0.35378888,0.35378197,6.912493972777156e-06,2.4467204,2.4460638,0.0006565617095946052,3.8566225,3.8565953,2.715750427251251e-05
20.0,10.0,1.0,7.0,0.772961,0.77314997,-0.00018894953033443684,2.2602184,2.260125,9.338188171392758e-05,1.4548671,1.4545999,0.00026722455749506047
18.0,20.0,13.0,10.0,0.7246203,0.724433,0.00018728264999390287,1.8718569,1.8725584,-0.0007014721282958547,2.484888,2.4856102,-0.0007221232177734294
20.0,20.0,16.0,9.0,0.5966959,0.5962498,0.00044609996337885427,2.566552,2.5676003,-0.0010483762481690029,3.0325692,3.0337749,-0.0012057300018311068
19.0,20.0,1.0,6.0,0.76377445,0.76387036,-9.590540634152322e-05,2.349448,2.3495712,-0.0001232343780519507,1.5785892,1.5785427,4.6500973510665844e-05
18.0,50.0,11.0,6.0,0.3309881,0.3308395,0.0001486091117858801,3.3284686,3.328349,0.00011956117248557163,3.339971,3.3399134,5.766552124031321e-05
20.0,50.0,15.0,1.0,-0.41463608,-0.41575006,0.0011139845033263929,4.3239007,4.3226256,0.0012750996154782257,3.2946167,3.2935,0.001116699218750128
15.0,50.0,17.0,10.0,0.43222272,0.43233562,-0.0001128960391235112,2.1565323,2.15536,0.0011722875976563074,3.8174846,3.8174145,7.011723327643438e-05
19.0,30.0,12.0,7.0,0.6322284,0.6321243,0.00010407448120119955,2.7228892,2.722987,-9.781504821759768e-05,2.6488674,2.6489983,-0.00013093130188002178
19.0,10.0,4.0,9.0,0.78304195,0.78298223,5.972404052734248e-05,1.8294636,1.8295186,-5.499888763438321e-05,1.5691658,1.569056,0.00010982584381102889
19.0,40.0,16.0,7.0,0.40979344,0.40958485,0.00020858652725219695,3.0391777,3.0391607,1.695617370600644e-05,3.4641757,3.4643044,-0.00012869885864263964
19.0,50.0,6.0,2.0,0.052081525,0.05194017,0.0001413553257751457,4.033807,4.034082,-0.0002751991577145674,2.7871487,2.7869825,0.00016621406555161755
16.0,40.0,1.0,9.0,0.7337692,0.73378074,-1.1561609497112713e-05,2.0519776,2.052105,-0.0001273655700684273,2.3746166,2.3746214,-4.777075195416813e-06
18.0,40.0,15.0,8.0,0.5275898,0.52749616,9.363797363282078e-05,2.6677687,2.6677475,2.1216812133850738e-05,3.3192232,3.319358,-0.00013483448791484776
15.0,40.0,11.0,10.0,0.72379804,0.7238238,-2.5763424682634373e-05,1.8117392,1.8116271,0.00011210631408697935,2.741059,2.7411592,-0.00010013513488749126
19.0,50.0,8.0,3.0,0.11761916,0.11746649,0.00015266683746337217,3.929504,3.9293294,0.00017451769409193574,2.9774008,2.9771826,0.00021817972412119246
19.0,30.0,14.0,8.0,0.6417818,0.64165074,0.00013106694580078404,2.622402,2.6226342,-0.00023224725646953104,2.9260406,2.9262981,-0.0002574505859374021
